sitzung,dokument,titel,_filename
2019-11-11T00:00:00.000,a447c835080c42e285afae6e5d76c3d5-332,Volksinitiative «für ein Musikschulgesetz»,2019_2
2019-11-18T00:00:00.000,135fa2cd3dd14de6a1b9fe40b814412d-332,Bauprogramm der Staatsstrassen für die Jahre 2020-2022,2019_2
2019-11-18T00:00:00.000,135fa2cd3dd14de6a1b9fe40b814412d-332,"Strassengesetz § 14 Abs. 2, Zonen mit reduziertem Tempo",2019_2
2019-11-18T00:00:00.000,135fa2cd3dd14de6a1b9fe40b814412d-332,Strassengesetz § 30,2019_2
2019-11-18T00:00:00.000,135fa2cd3dd14de6a1b9fe40b814412d-332,Bundesrechtswidrige Bestimmung im Strassengesetz,2019_2
2019-11-18T00:00:00.000,135fa2cd3dd14de6a1b9fe40b814412d-332,Anpassung der kantonalen Signalisationsverordnung,2019_2
2019-11-25T00:00:00.000,3d4114c5868541b4a3b5dc1455b7e4e8-332,"Jahresberichte u. Nachweis Einhaltung der neg. Zweckbindung der Kirchensteuern der jur. Personen 2018 der Ev.-ref. Landeskirche, der Röm.-kath. Körperschaft, der Christkath. Kirchgemeinde, der Israelitischen Cultus- und der Jüdischen Liberalen Gemeinde",2019_2
2019-11-25T00:00:00.000,3d4114c5868541b4a3b5dc1455b7e4e8-332,Genehmigung des Geschäftsberichts und der Jahresrechnung 2018 der BVG- und Stiftungsaufsicht des Kantons Zürich (BVS),2019_2
2019-11-25T00:00:00.000,3d4114c5868541b4a3b5dc1455b7e4e8-332,Gesetz über die Information und den Datenschutz (IDG),2019_2
2019-11-25T00:00:00.000,3d4114c5868541b4a3b5dc1455b7e4e8-332,Gesetz über das Sozialversicherungsgericht (GSVGer),2019_2
2019-11-25T00:00:00.000,3d4114c5868541b4a3b5dc1455b7e4e8-332,"Sozialversicherungsbeiträge auf Sitzungsgelder
A. Kantonsratsgesetz (KRG)
B. Verordnung des Kantonsrates über die Entschädigung seiner Mitglieder und Fraktionen",2019_2
2019-11-25T00:00:00.000,3d4114c5868541b4a3b5dc1455b7e4e8-332,Eintritt von fünf neuen Mitgliedern des Kantonsrates,2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,"Bürgerrecht, Erhöhung Sprachkompetenzen",2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,Bedingungsloser Abzug der Verpflegungsmehrkosten,2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,"Bürgerrecht, Erhöhung wirtschaftlicher Selbsterhalt",2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,"Bürgerrecht, Erhöhung von Ordnung und Sicherheit",2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,Standesinitiative - Nicht noch mehr Arbeitslosengelder für Grenzgänger,2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,Bewilligungsverfahren in Tierversuchen,2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,Klimaschutz: Standesinitiative zur Einführung einer wirksamen Kerosinsteuer,2019_2
2019-11-25T00:00:00.000,c3abfb6760b64fe0b0cadb9cd786b58e-332,"Sozialversicherungsbeiträge auf Sitzungsgelder
A. Kantonsratsgesetz (KRG)
B. Verordnung des Kantonsrates über die Entschädigung seiner Mitglieder und Fraktionen",2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Mitglied JUKO für die ausgetretene Andrea Gisler,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Gesetz über die Gerichts- und Behördenorganisation im Zivil- und Strafprozess (GOG),2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Asphaltkollektoren auf Zürcher Strassen,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Leitungswasser statt Mineralwasser in der Kantonalen Verwaltung,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,First Responder als Grundauftrag der Feuerwehr,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Unterstützung von Biogasanlagen ohne Kosubstrat mit Fördermitteln aus dem Rahmenkredit nach § 16 EnerG,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Sprachzertifikate an den Zürcher Gymnasien,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Sprachförderung an den Zürcher Gymnasien,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Bewilligungspflicht von Luft-Wasser-Wärmepumpen nur noch im Anzeigeverfahren,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Befreiung von Elektrofahrzeug-Ladestationen an bestehenden Parkplätzen von der Baubewilligungspflicht,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Zeitgemässer Modal Split,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Gewaltschutzgesetz (GSG),2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Steuerjahre definieren Sozialhilfehöhe,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Ersatzmitglied Obergericht für die zurückgetretene Nicole Klausner,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Mitglied KJS für die zurückgetretene Corina Gredig,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Mitglied STGK für den zurückgetretenen Jörg Mäder,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Mitglied KPB für den ausgetretenen Thomas Wirth,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Mitglied KEVU für die zurückgetretene  Barbara Schaffner,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Mitglied WAK für die zurückgetretene Judith Bellaiche,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Ersatzwahl Präsidium Finanzkommission für die zurückgetretene Céline Widmer,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Wahl eines Ersatzmitglieds des Sozialversicherungsgericht für die vom 1.7.2019 bis 20.6.2025 befristete Stelle,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Weiterbildungen für den Umgang mit LGBTI-feindlichen Aggressionen,2019_2
2019-12-02T00:00:00.000,d604a2a65f6a4d6194456a12c9653488-332,Eintritt von zwei neuen Mitgliedern des Kantonsrates,2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Ersatzwahl Mitglied FIKO für die zurückgetretene Céline Widmer,2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Ersatzwahl Mitglied ABG für die zurückgetretene Meret Schneider,2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Ersatzwahl Ersatzmitglied Obergericht für die zurückgetretene Ruth Bantli Keller,2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Ersatzwahl Ersatzmitglied Obergericht für die zurückgetretene Judith Haus Stebler,2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Gesetz über die Gerichts- und Behördenorganisation im Zivil- und Strafprozess (GOG),2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-09T00:00:00.000,d4f6069fc126450aafe65d5324538cae-332,Festsetzung Steuerfuss für die Jahre 2020 und 2021,2019_2
2019-12-09T00:00:00.000,fc5b14e8081a44179ff2fa9cbf3e6729-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-09T00:00:00.000,fc5b14e8081a44179ff2fa9cbf3e6729-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-10T00:00:00.000,e19e8bafef4a4405a43ff82a1324b931-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-10T00:00:00.000,e19e8bafef4a4405a43ff82a1324b931-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-10T00:00:00.000,d6c337b544224d738a2ca34cf982c0ca-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-10T00:00:00.000,d6c337b544224d738a2ca34cf982c0ca-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-16T00:00:00.000,e2f64f3a0fa844018fc47b9e2def41f4-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-16T00:00:00.000,e2f64f3a0fa844018fc47b9e2def41f4-332,Ersatzwahl für den zurückgetretenen Kantonsrat Josef Wiederkehr,2019_2
2019-12-16T00:00:00.000,e2f64f3a0fa844018fc47b9e2def41f4-332,Wahl Datenschutzbeauftrage/Datenschutzbeauftragter,2019_2
2019-12-16T00:00:00.000,e2f64f3a0fa844018fc47b9e2def41f4-332,Ersatzwahl Ersatzmitglied Steuerrekursgericht für den zurückgetretenen Hans Heinrich Knüsli,2019_2
2019-12-16T00:00:00.000,e2f64f3a0fa844018fc47b9e2def41f4-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-16T00:00:00.000,1a3fb248603c4737b8f8a779c18acae7-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-16T00:00:00.000,1a3fb248603c4737b8f8a779c18acae7-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-17T00:00:00.000,4cb0bfafa1c64cec95953a50ccf4ddc4-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-17T00:00:00.000,4cb0bfafa1c64cec95953a50ccf4ddc4-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-17T00:00:00.000,08c069aa986c468a9f60cd3fa10d9e30-332,Beschluss des Kantonsrates über die Festsetzung des Budgets für das Rechnungsjahr 2020 und die Kenntnisnahme des Konsolidierten Entwicklungs- und Finanzplans 2020-2023,2019_2
2019-12-17T00:00:00.000,08c069aa986c468a9f60cd3fa10d9e30-332,Festsetzung des Steuerfusses für die Jahre 2020 und 2021,2019_2
2019-12-17T00:00:00.000,569cfddd31ee4c5e90977a61a6fbf129-332,Festsetzung Budget für das Rechnungsjahr 2020,2019_2
2019-12-17T00:00:00.000,569cfddd31ee4c5e90977a61a6fbf129-332,Festsetzung Steuerfuss für die Jahre 2020 und 2021,2019_2
2020-09-01T00:00:00.000,,"5589, Fachhochschulgesetz: 2. Lesung",2020_2
2020-09-01T00:00:00.000,,"PI Bourgeois, KR-Nr. 288/2018, Politisch und konfessionell neutrales öffentliches Bildungswesen, neutrale Lehrmittel und ausgewogene unterrichtsergänzende Angebote: Beratung",2020_2
2020-09-01T00:00:00.000,,"PI Balmer, KR-Nr. 287/2018, Politische Neutralität bei Lehrmitteln für die Volksschule: Beratung",2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Wahl Mitglied Obergericht für Annegret Katzenstein,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Wahl Mitglied WAK für Franco Albanese,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Potenziale des Mobilitäts- und Parkierungsmanagements nutzen,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Einführung eines Notstandsgesetzes,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Internationale Anbindung des Wirtschaftsraumes Zürich durch direkte Zugverbindungen,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Deponie-Knappheit und Innovationen: Mögliche Synergien prüfen,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Kanton soll möglichst klimaneutral bauen,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Schulen auf eine zweite Welle vorbereiten,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Vermeidung der Jugendarbeitslosigkeit durch Erleichterung des Berufseinstiegs,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Kein Sonntagsverkauf am 24. Dezember,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,Integration von Ü50 Arbeitslosen,2020_2
2020-09-07T00:00:00.000,b953a783110c4a96ab76232411058742-332,"Förderung und Erleichterung der Arbeitstätigkeit von Asylsuchenden, vorläufig aufgenommenen Ausländerinnen und Ausländern sowie anerkannten Flüchtlingen",2020_2
2020-09-08T00:00:00.000,,"5614: Energiegesetz, Änderung, Umsetzung der MuKEn 2014",2020_2
2020-09-08T00:00:00.000,,"Festsetzung Budget für das Rechnungsjahr 2021, Budgepräsentation VD und BD",2020_2
2020-09-08T00:00:00.000,,"13/2019: Klima-Ziel kompatibel mit dem Klimavertrag von Paris, weiteres Vorgehen",2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Wahl Ersatzmitglied Verwaltungsgericht für Michael Beusch,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Wahl Ersatzmitglied Sozialversicherungsgericht für Franziska Bänninger Schäppi,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Auf sporadische Überprüfung der Gemeinde-Jahresrechnungen durch das Gemeindeamt ist zu verzichten,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Zusatzleistungsgesetz (ZLG),2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Keine Einreisequarantäne bei negativem SARS-CoV-2-Test,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Aufhebung des Gesetzes über das Salzregal und über den Beitritt des Kantons Zürich zur lnterkantonalen Vereinbarung über den Salzverkauf in der Schweiz,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Staatsgarantie der Zürcher Kantonalbank,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Selbstbestimmung am Lebensende auch in Alters- und Pflegeheimen,2020_2
2020-09-14T00:00:00.000,1b1d30337e4a42e5bd4b9c870e5b0a69-332,Standesinitiative zur Erleichterung der Erstellung von DNA-Profilen von Straftätern,2020_2
2020-09-15T00:00:00.000,,"5614: Energiegesetz, Änderung, Umsetzung der MuKEn 2014",2020_2
2020-09-15T00:00:00.000,,"5517: Teilrevision 2017 des kantonalen Richtplans, Kapitel 4 «Verkehr» und Kapitel 5 «Versorgung, Entsorgung»",2020_2
2020-09-15T00:00:00.000,,"5644, Festsetzung Budget für das Rechnungsjahr 2021, Präsentation Fachstelle Kultur",2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Mobilitätsfinanzierung nach dem Verursacherprinzip,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Koordination und Förderung im Bereich der Kinder- und Jugendrechte,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Tätigkeitsbericht Ombudsmann 2019,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Tätigkeitsbericht Datenschutzbeauftragter 2019,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Tracing oder Virus – wer hat die Nase vorn?,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Umgang des Kanton Zürichs mit der besonderen Lage,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,Jahresbericht Universitätsspital Zürich und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2019,2020_2
2020-09-21T00:00:00.000,281227d579c64658b127d00130f7b7ee-332,"Gesundheitsgesetz (GesG), Änderung, Aus- und Weiterbildungsverpflichtung",2020_2
2020-09-22T00:00:00.000,,Petition Jugendparlament Ausbau des kantonalen Velonetzes 2020-03-16,2020_2
2020-09-22T00:00:00.000,,5558c: Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,2020_2
2020-09-22T00:00:00.000,,5369: Rahmenkredit des Zürcher Verkehrsverbundes für die Fahrplanperiode 2018/2019,2020_2
2020-09-22T00:00:00.000,,"5649: Bewilligung Nachtragskredite für das Jahr 2020, II. Sammelvorlage",2020_2
2020-09-22T00:00:00.000,,"5614: Energiegesetz, Änderung, Umsetzung der MuKEn 2014",2020_2
2020-09-22T00:00:00.000,,"5644, Festsetzung Budget für das Rechnungsjahr 2021: Leistungsgruppen Bildungsdirektion, Präsentation und Beratung; Fachstelle Kultur, Beratung",2020_2
2020-09-22T00:00:00.000,,5589 Fachhochschulgesetz: Beschlussfassung,2020_2
2020-09-22T00:00:00.000,,"PI Bourgeois, KR-Nr. 288/2018, Politisch und konfessionell neutrales öffentliches Bildungswesen, neutrale Lehrmittel und ausgewogene unterrichtsergänzende Angebote: vorbehaltener Beschluss",2020_2
2020-09-22T00:00:00.000,,"PI Balmer, KR-Nr. 287/2018, Politische Neutralität bei Lehrmitteln für die Volksschule: vorbehaltener Beschluss",2020_2
2020-09-22T00:00:00.000,49df97ad94ae45cdb55c46e2db6df936-332,"5644: Festsetzung Budget für das Rechnungsjahr 2021, Kurze Rückmeldung aus den Subkommissionen",2020_2
2020-09-28T00:00:00.000,c346b2e2f3aa4b2a9e20bb653a0f51fc-332,Eintritt neues Mitglied Kantonsrat für Katrin Cometta,2020_2
2020-09-28T00:00:00.000,c346b2e2f3aa4b2a9e20bb653a0f51fc-332,Wahl Präsidium ABG für Katrin Cometta,2020_2
2020-09-28T00:00:00.000,c346b2e2f3aa4b2a9e20bb653a0f51fc-332,Corona-Schutzmassnahmen im Milieu,2020_2
2020-09-28T00:00:00.000,c346b2e2f3aa4b2a9e20bb653a0f51fc-332,Lotteriefondsgesetz (LFG),2020_2
2020-09-28T00:00:00.000,0acc2de50b7a4fcd88c8b0a907d6b517-332,Jahresbericht Kantonsspital Winterthur und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2019,2020_2
2020-09-28T00:00:00.000,0acc2de50b7a4fcd88c8b0a907d6b517-332,Jahresbericht der Psychiatrischen Universitätsklinik Zürich (PUK) und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2019,2020_2
2020-09-28T00:00:00.000,0acc2de50b7a4fcd88c8b0a907d6b517-332,Jahresbericht der Integrierten Psychiatrie Winterthur – Zürcher Unterland und Bericht über die Umsetzung der Eigentümerstrategie für das Jahr 2019,2020_2
2020-09-28T00:00:00.000,0acc2de50b7a4fcd88c8b0a907d6b517-332,Hundegesetz (HuG),2020_2
2020-09-29T00:00:00.000,,"5644: Festsetzung Budget für das Rechnungsjahr 2021, Teil VD / Teil BD",2020_2
2020-09-29T00:00:00.000,,"5600 NOK-Gründungsvertrag, Ablösung durch einen Aktionärbindungsvertrag und eine Eignerstrategie (Aufhebung), Energiegesetz (Änderung; Beteiligung an der Axpo Holding AG), Anhörung EWZ",2020_2
2020-09-29T00:00:00.000,,"5614: Energiegesetz, Änderung, Umsetzung der MuKEn 2014",2020_2
2020-09-29T00:00:00.000,,"5637: Spitalplanungs- und Finanzierungsgesetz (SPFG); Anhörungen, GD",2020_2
2020-09-29T00:00:00.000,,5644: Budget/KEF; Beratungsfortsetzung DS und GD,2020_2
2020-09-29T00:00:00.000,,"5587: Kant. VI ""Mehr Geld für Familien"", Verabschiedung Medienmitteilung",2020_2
2020-09-29T00:00:00.000,,5654: Bauprogramm Staatsstrassen 2021-2023,2020_2
2020-09-29T00:00:00.000,,"5644: Festsetzung Budget für das Rechnungsjahr 2021, Rückmeldung Subkommission",2020_2
2020-09-29T00:00:00.000,,"5518: Teilrevision 2017 des kantonalen Richtplans, Kapitel 6 «Öffentliche Bauten und Anlagen»",2020_2
2020-09-29T00:00:00.000,,"5645: Genehmigung der langfristigen, strategischen Immobilienplanung LSI 2020",2020_2
2020-09-29T00:00:00.000,,"5455: Objektkredits für die Radweglückenschliessung und den Ausbau von Bushaltestellen auf der Binz-/Zollikonstrasse in den Gemeinden Zollikon und Maur, Schlussabstimmung",2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Wahl Mitglied JUKO für Claudia Wyssen,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Verkürzung der Quarantänezeit,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Keine Einreisequarantäne bei negativem SARS-CoV-2-Test,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,"Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG), Änderung, Vermögensobergrenzen",2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Sozialdetektive sollen neu auf GPS-Tracker zurückgreifen dürfen,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Keine Kostenbeteiligung für Gemeinden bei Uferwegen,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Wahl und Genehmigung Wahl Universitätrat,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Wahl und Genehmigung Wahl Fachhochschulrat,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Standesinitiative zur Abschaffung der Härtefallklausel,2020_2
2020-10-19T00:00:00.000,c26815de0d52466a8b1f62ef73c33952-332,Parteistellung der Sozialdienste in Strafverfahren,2020_2
2020-10-19T00:00:00.000,d865f9dd833e4f8e8fa5138506302f41-332,Einführungsgesetz zum Bundesgesetz über Geldspiele (EG BGS),2020_2
2020-10-19T00:00:00.000,d865f9dd833e4f8e8fa5138506302f41-332,Beitrittsgesetz zum Gesamtschweizerischen Geldspielkonkordat (GSK) und zur Interkantonalen Vereinbarung betr. die gemeinsame Durchführung von Geldspielen (IKV 2020),2020_2
